(717, 450), True
(669, 472), False
(624, 429), True
(596, 403), True
(581, 388), True
(561, 369), True
(561, 369), False
(545, 367), False
(463, 331), True
(450, 321), True
(442, 302), True
(443, 290), True
(456, 272), True
(472, 260), True
(471, 257), False
(482, 259), False
(491, 250), True
(500, 241), True
(508, 230), True
(502, 221), True
(494, 215), True
(466, 215), False
(465, 221), True
(464, 248), False
(474, 256), False
(471, 259), True
