(324, 645), True
(366, 605), True
(371, 597), False
(374, 599), False
(427, 552), False
(493, 549), False
(493, 543), True
(495, 515), True
(494, 500), True
(494, 421), False
(406, 366), False
(375, 365), False
(344, 386), True
(333, 393), True
(324, 399), True
(301, 414), True
(246, 452), True
(231, 463), True
(217, 470), True
(205, 483), False
(237, 515), False
(193, 546), False
(296, 651), True
