(659, 779), True
(658, 772), True
(659, 763), True
(658, 755), True
(658, 746), True
(657, 738), True
(657, 722), True
(658, 691), True
(659, 678), True
(658, 662), True
(658, 594), True
(657, 530), True
(657, 470), False
(705, 451), True
(658, 471), False
(656, 466), False
(622, 431), True
(596, 406), True
(579, 391), True
(559, 374), True
(559, 374), False
(505, 372), True
(506, 361), True
