(297, 650), True
(236, 586), True
(196, 546), False
(208, 540), True
(221, 529), True
(239, 515), False
(207, 482), False
(219, 473), True
(230, 465), True
(246, 454), True
(304, 416), True
(324, 403), True
(334, 395), True
(347, 387), True
(376, 368), False
(405, 369), False
(493, 424), False
(492, 437), True
(491, 465), True
(492, 500), True
(491, 515), True
(491, 543), True
(492, 549), False
(428, 547), False
(378, 594), True
(372, 596), False
(322, 643), True
