(134, 49), True
(137, 53), True
(141, 58), True
(163, 87), True
(168, 95), True
(175, 105), True
(184, 118), True
(195, 133), True
(208, 151), True
(215, 161), True
(229, 175), True
(256, 217), True
(270, 236), False
(317, 244), False
(326, 255), True
(335, 264), False
(368, 271), False
(419, 335), False
(466, 343), False
(469, 355), False
(475, 354), True
