(368, 23), True
(366, 31), False
(335, 33), True
(293, 31), True
(258, 32), True
(225, 32), True
(169, 33), False
(177, 42), True
(187, 59), True
(194, 67), True
(201, 77), True
(205, 83), True
(216, 98), True
(229, 119), True
(249, 144), True
(254, 156), True
(262, 165), True
(270, 176), True
(307, 199), True
(355, 209), False
(427, 309), False
(435, 353), False
(452, 354), False
(481, 362), True
