(502, 362), True
(502, 372), True
(502, 373), False
(519, 375), False
(519, 386), False
(525, 392), True
(552, 420), True
(559, 426), False
(515, 458), False
(501, 459), False
(502, 436), True
(500, 430), False
(441, 421), True
(411, 395), True
(406, 383), True
(398, 343), False
(408, 344), True
(457, 353), False
(458, 360), False
(478, 361), True
